Timestamp,Comment,PreposText,tokenizerText,stemmed,FinalNormalizer,label,score,Likes
2025-04-08T09:56:15Z,"Saya pakai BYD M6, dari November 2024. Lebaran ini mudik pakai M6 dari Medan - Lampung... Lintas timur SPKLU udah banyak, hampir disetiap kota kabupaten ada. Tetapi untuk Fast Charging DC, berjarak sekitar 250km. Gak ada keluhan kehabisan listrik... semua lancar seperti pakai ICE... cuman habis 600rban isi listriknya. Kalo pakai bensin udah 1.5jt ++ qqq... dan gak pake ganti2 oli, busi2 dll... biasa pake ICE untuk service sebelum mudik abis 2.5jt...qqq. Jadi kalo saya hitung kasar, selisih biaya untuk mudik 1.3jt vs 5.5jt (sama service ICE). selisih 4jt, banyak juga duit itu...

Trik supaya enak pakai mobil listrik di lintas sumateraa dan badan/kaki gak pegel:
1. Aktifkan regen breaking ke larger, supaya kaki gak bolak-balik injek rem
2. Mode Sport kalo jalanan naik turun
3. pakai ADAS kalo lagi di tol.. lumayan 1 jam kaki istirahat.
4. Usahakan cas setiap 250-300km, sambil makan... jadi selesai isoma, mobil udah full dan siap berangkat.",saya pakai byd m6 dari november 2024 lebaran ini mudik pakai m6 dari medan lampung lintas timur spklu udah banyak hampir disetiap kota kabupaten ada tetapi untuk fast charging dc berjarak sekitar 250km gak ada keluhan kehabisan listrik semua lancar seperti pakai ice cuman habis 600rban isi listriknya kalo pakai bensin udah 1 5jt q dan gak pake ganti ganti oli busi busi dll biasa pake ice untuk service sebelum mudik abis 2 5jt q jadi kalo saya hitung kasar selisih biaya untuk mudik 1 3jt vs 5 5jt sama service ice selisih 4jt banyak juga duit itu trik supaya enak pakai mobil listrik di lintas sumateraa dan badan kaki gak pegel 1 aktifkan regen breaking ke larger supaya kaki gak bolak balik injek rem 2 mode sport kalo jalanan naik turun 3 pakai adas kalo lagi di tol lumayan 1 jam kaki istirahat 4 usahakan cas setiap 250 300km sambil makan jadi selesai isoma mobil udah full dan siap berangkat,"['saya', 'pakai', 'byd', 'm6', 'dari', 'november', '2024', 'lebaran', 'ini', 'mudik', 'medan', 'lampung', 'lintas', 'timur', 'spklu', 'udah', 'banyak', 'hampir', 'disetiap', 'kota', 'kabupaten', 'ada', 'tetapi', 'untuk', 'fast', 'charging', 'dc', 'berjarak', 'sekitar', '250km', 'gak', 'keluhan', 'kehabisan', 'listrik', 'semua', 'lancar', 'seperti', 'ice', 'cuman', 'habis', '600rban', 'isi', 'listriknya', 'kalo', 'bensin', '5jt', 'dan', 'pake', 'ganti', 'oli', 'busi', 'dll', 'biasa', 'service', 'sebelum', 'abis', 'jadi', 'hitung', 'kasar', 'selisih', 'biaya', '3jt', 'vs', 'sama', '4jt', 'juga', 'duit', 'itu', 'trik', 'supaya', 'enak', 'mobil', 'di', 'sumateraa', 'badan', 'kaki', 'pegel', 'aktifkan', 'regen', 'breaking', 'ke', 'larger', 'bolak', 'balik', 'injek', 'rem', 'mode', 'sport', 'jalanan', 'naik', 'turun', 'adas', 'lagi', 'tol', 'lumayan', 'jam', 'istirahat', 'usahakan', 'cas', 'setiap', '250', '300km', 'sambil', 'makan', 'selesai', 'isoma', 'full', 'siap', 'berangkat']","['saya', 'pakai', 'byd', 'm6', 'dari', 'november', '2024', 'lebaran', 'ini', 'mudik', 'medan', 'lampung', 'lintas', 'timur', 'spklu', 'udah', 'banyak', 'hampir', 'tiap', 'kota', 'kabupaten', 'ada', 'tetapi', 'untuk', 'fast', 'charging', 'dc', 'jarak', 'sekitar', '250km', 'tidak', 'keluh', 'habis', 'listrik', 'semua', 'lancar', 'seperti', 'ice', 'cuman', 'habis', '600rban', 'isi', 'listrik', 'kalau', 'bensin', '5jt', 'dan', 'pake', 'ganti', 'oli', 'busi', 'dll', 'biasa', 'rvice', 'belum', 'abis', 'jadi', 'hitung', 'kasar', 'selisih', 'biaya', '3jt', 'vs', 'sama', '4jt', 'juga', 'duit', 'itu', 'trik', 'supaya', 'enak', 'mobil', 'di', 'sumateraa', 'badan', 'kaki', 'pegal', 'aktif', 'regen', 'breaking', 'ke', 'larger', 'bolak', 'balik', 'injak', 'rem', 'mode', 'sport', 'jalan', 'naik', 'turun', 'adas', 'lagi', 'tol', 'lumayan', 'jam', 'istirahat', 'usaha', 'cas', 'tiap', '250', '300km', 'sambil', 'makan', 'selesai', 'isoma', 'full', 'siap', 'berangkat']","['pakai', 'byd', 'm6', 'november', '2024', 'lebaran', 'mudik', 'medan', 'lampung', 'lintas', 'timur', 'pengisian daya', 'banyak', 'hampir', 'kota', 'kabupaten', 'ada', 'fast', 'pengisian daya', 'dc', 'jarak', '250km', 'tidak', 'keluh', 'habis', 'listrik', 'lancar', 'ice', 'cuman', 'habis', '600rban', 'isi', 'listrik', 'bensin', '5jt', 'pakai', 'ganti', 'oli', 'busi', 'dan lainnya', 'rvice', 'belum', 'abis', 'hitung', 'kasar', 'selisih', 'biaya', '3jt', 'vs', '4jt', 'duit', 'trik', 'enak', 'mobil', 'sumateraa', 'badan', 'kaki', 'pegal', 'aktif', 'regen', 'breaking', 'larger', 'bolak', 'injak', 'rem', 'mode', 'sport', 'jalan', 'turun', 'adas', 'tol', 'lumayan', 'jam', 'istirahat', 'usaha', 'pengisian daya', '250', '300km', 'makan', 'selesai', 'isoma', 'full', 'berangkat']",negatif,-16,220
2025-04-09T02:14:22Z,"Servis 2,5 apa aja om? oli mesin pasti enggak, buat collant ev nya kah?",servis 2 5 apa aja om oli mesin pasti enggak buat collant ev nya kah,"['servis', 'apa', 'aja', 'om', 'oli', 'mesin', 'pasti', 'enggak', 'buat', 'collant', 'ev', 'nya', 'kah']","['servis', 'apa', 'aja', 'om', 'oli', 'mesin', 'pasti', 'tidak', 'buat', 'collant', 'ev', 'nya', 'kah']","['servis', 'oli', 'mesin', 'tidak', 'collant', 'mobil listrik']",negatif,-3,1
2025-04-09T02:19:54Z,"@Arif-fu6rt  maksud saya 2.5jt service kalo pake ICE sebelum mudik. Oli, busi Carbon Cleaner, spooring balancing dll...",maksud saya 2 5jt service kalo pake ice sebelum mudik oli busi carbon cleaner spooring balancing dll,"['maksud', 'saya', '5jt', 'service', 'kalo', 'pake', 'ice', 'sebelum', 'mudik', 'oli', 'busi', 'carbon', 'cleaner', 'spooring', 'balancing', 'dll']","['maksud', 'saya', '5jt', 'rvice', 'kalau', 'pake', 'ice', 'belum', 'mudik', 'oli', 'busi', 'carbon', 'cleaner', 'spooring', 'balancing', 'dll']","['maksud', '5jt', 'rvice', 'pakai', 'ice', 'belum', 'mudik', 'oli', 'busi', 'carbon', 'cleaner', 'spooring', 'balancing', 'dan lainnya']",netral,0,10
2025-04-09T03:31:05Z,@deniarifiyanto3862 oh sorry om ngantuk wkwk,oh sorry om ngantuk wkwk,"['oh', 'sorry', 'om', 'ngantuk', 'wkwk']","['oh', 'sorry', 'om', 'antuk', 'wkwk']","['sorry', 'antuk', 'tawa']",netral,0,0
2025-04-09T04:09:07Z,Mantap om.. jadi pengen punya ev juga,mantap om jadi pengen punya ev juga,"['mantap', 'om', 'jadi', 'pengen', 'punya', 'ev', 'juga']","['mantap', 'om', 'jadi', 'en', 'punya', 'ev', 'juga']","['bagus', 'en', 'mobil listrik']",positif,5,1
2025-04-10T00:55:11Z,Apa kemarin masuk tulang bawang om😂.. soalnya kmarin ada yg pake ini.. warna putih 😁,apa kemarin masuk tulang bawang om soalnya kmarin ada yg pake ini warna putih,"['apa', 'kemarin', 'masuk', 'tulang', 'bawang', 'om', 'soalnya', 'kmarin', 'ada', 'yg', 'pake', 'ini', 'warna', 'putih']","['apa', 'kemarin', 'masuk', 'tulang', 'bawang', 'om', 'soal', 'kmarin', 'ada', 'yang', 'pake', 'ini', 'warna', 'putih']","['kemarin', 'masuk', 'tulang', 'bawang', 'kmarin', 'ada', 'pakai', 'warna', 'putih']",netral,0,1
2025-04-10T01:38:12Z,@sayidali8969 saya mobil hitam om... qqq... salam pejuang mudik.,saya mobil hitam om q salam pejuang mudik,"['saya', 'mobil', 'hitam', 'om', 'salam', 'pejuang', 'mudik']","['saya', 'mobil', 'hitam', 'om', 'salam', 'pejuang', 'mudik']","['mobil', 'hitam', 'salam', 'pejuang', 'mudik']",netral,0,0
2025-04-10T10:49:25Z,@sayidali8969 nggak om. Mobil saya warna hitam.,nggak om mobil saya warna hitam,"['nggak', 'om', 'mobil', 'saya', 'warna', 'hitam']","['tidak', 'om', 'mobil', 'saya', 'warna', 'hitam']","['tidak', 'mobil', 'warna', 'hitam']",negatif,-3,0
2025-04-10T17:45:40Z,"Waw lintas sumatera? Seriously? Salah satu keresahan saya kl mau beli mobil ini adalah takut ga bisa dibawa mudik ke sumatera, karena kampung saya di Pasaman alias Sumbar ujung bgt (perbatasan dengan Sumut) takut susah/bingung mau charge baterai di mana nantinya dan belum lagi kalau macet-macetan. Tp setelah baca komen om nya jd sedikit meyakinkan hehe, thank u for sharing… 🙏🏻",waw lintas sumatera seriously salah satu keresahan saya kl mau beli mobil ini adalah takut ga bisa dibawa mudik ke sumatera karena kampung saya di pasaman alias sumbar ujung bgt perbatasan dengan sumut takut susah bingung mau charge baterai di mana nantinya dan belum lagi kalau macet macetan tp setelah baca komen om nya jd sedikit meyakinkan hehe thank u for sharing,"['waw', 'lintas', 'sumatera', 'seriously', 'salah', 'satu', 'keresahan', 'saya', 'kl', 'mau', 'beli', 'mobil', 'ini', 'adalah', 'takut', 'ga', 'bisa', 'dibawa', 'mudik', 'ke', 'karena', 'kampung', 'di', 'pasaman', 'alias', 'sumbar', 'ujung', 'bgt', 'perbatasan', 'dengan', 'sumut', 'susah', 'bingung', 'charge', 'baterai', 'mana', 'nantinya', 'dan', 'belum', 'lagi', 'kalau', 'macet', 'macetan', 'tp', 'setelah', 'baca', 'komen', 'om', 'nya', 'jd', 'sedikit', 'meyakinkan', 'hehe', 'thank', 'for', 'sharing']","['waw', 'lintas', 'sumatera', 'seriously', 'salah', 'satu', 'resah', 'saya', 'kl', 'mau', 'beli', 'mobil', 'ini', 'adalah', 'takut', 'tidak', 'bisa', 'bawa', 'mudik', 'ke', 'karena', 'kampung', 'di', 'pasaman', 'alias', 'sumbar', 'ujung', 'banget', 'batas', 'dengan', 'sumut', 'susah', 'bingung', 'charge', 'baterai', 'mana', 'nanti', 'dan', 'belum', 'lagi', 'kalau', 'macet', 'macet', 'tp', 'sete', 'baca', 'koman', 'om', 'nya', 'jd', 'sedikit', 'yakin', 'hehe', 'thank', 'for', 'sharing']","['waw', 'lintas', 'sumatera', 'seriously', 'salah', 'resah', 'beli', 'mobil', 'takut', 'tidak', 'bisa', 'bawa', 'mudik', 'kampung', 'pasaman', 'alias', 'sumbar', 'ujung', 'sangat', 'batas', 'sumut', 'susah', 'bingung', 'charge', 'baterai', 'belum', 'macet', 'macet', 'sete', 'baca', 'koman', 'tawa', 'thank', 'for', 'sharing']",negatif,-22,3
2025-04-11T00:11:50Z,"@hanabot5765 jangan takut om. Irit pulak.... sy udah bawa putar2 di Sumut. Ke samosir, balige, b. Aceh.... aman... minimal beli yang jarakbtempuh 400km ya... biar nyaman. Kalo macet2an, sudah sy buktikan untuk menyalakan AC 1 jam, cuman turun 1% baterainya.",jangan takut om irit pulak sy udah bawa putar putar di sumut ke samosir balige b aceh aman minimal beli yang jarakbtempuh 400km ya biar nyaman kalo macet2an sudah sy buktikan untuk menyalakan ac 1 jam cuman turun 1 baterainya,"['jangan', 'takut', 'om', 'irit', 'pulak', 'sy', 'udah', 'bawa', 'putar', 'di', 'sumut', 'ke', 'samosir', 'balige', 'aceh', 'aman', 'minimal', 'beli', 'yang', 'jarakbtempuh', '400km', 'ya', 'biar', 'nyaman', 'kalo', 'macet2an', 'sudah', 'buktikan', 'untuk', 'menyalakan', 'ac', 'jam', 'cuman', 'turun', 'baterainya']","['jangan', 'takut', 'om', 'irit', 'pulak', 'sy', 'udah', 'bawa', 'putar', 'di', 'sumut', 'ke', 'samosir', 'balige', 'acah', 'aman', 'minimal', 'beli', 'yang', 'jarakbtempuh', '400km', 'iya', 'biar', 'nyaman', 'kalau', 'macet2an', 'sudah', 'bukti', 'untuk', 'sala', 'ac', 'jam', 'cuman', 'turun', 'baterai']","['jangan', 'takut', 'irit', 'pulak', 'bawa', 'putar', 'sumut', 'samosir', 'balige', 'acah', 'aman', 'minimal', 'beli', 'jarakbtempuh', '400km', 'iya', 'nyaman', 'macet2an', 'bukti', 'sala', 'ac', 'jam', 'cuman', 'turun', 'baterai']",positif,11,0
2025-04-12T00:26:26Z,Istirahat nge charge nya brp jam mas?,istirahat nge charge nya brp jam mas,"['istirahat', 'nge', 'charge', 'nya', 'brp', 'jam', 'mas']","['istirahat', 'nge', 'charge', 'nya', 'brp', 'jam', 'mas']","['istirahat', 'nge', 'charge', 'jam']",negatif,-3,0
2025-04-12T02:20:00Z,"@harypamungkas6619 kalo dari 30% itu sekitar 45 menit, kalo dari 50% sekitar 30 menit. tergantung watt chargernya juga. Tapi pas selesai isoma memang sudah full biasanya.",kalo dari 30 itu sekitar 45 menit kalo dari 50 sekitar 30 menit tergantung watt chargernya juga tapi pas selesai isoma memang sudah full biasanya,"['kalo', 'dari', '30', 'itu', 'sekitar', '45', 'menit', '50', 'tergantung', 'watt', 'chargernya', 'juga', 'tapi', 'pas', 'selesai', 'isoma', 'memang', 'sudah', 'full', 'biasanya']","['kalau', 'dari', '30', 'itu', 'sekitar', '45', 'menit', '50', 'gantung', 'watt', 'charger', 'juga', 'tapi', 'pas', 'selesai', 'isoma', 'memang', 'sudah', 'full', 'biasa']","['30', '45', 'menit', '50', 'gantung', 'watt', 'pengisian daya', 'pas', 'selesai', 'isoma', 'full']",positif,2,2
2025-04-13T12:41:07Z,​@deniarifiyanto3862 full nya biasa sampai mentok 100 apa cuma sekitar 90 persen saja,full nya biasa sampai mentok 100 apa cuma sekitar 90 persen saja,"['full', 'nya', 'biasa', 'sampai', 'mentok', '100', 'apa', 'cuma', 'sekitar', '90', 'persen', 'saja']","['full', 'nya', 'biasa', 'sampai', 'mentok', '100', 'apa', 'cuma', 'sekitar', '90', 'persen', 'saja']","['full', 'mentok', '100', '90', 'persen']",negatif,-5,0
2025-04-19T04:02:42Z,"Wah baru tau, berarti jkt - payakumbuh harusnya aman ya? Tapi lewat lintas timur",wah baru tau berarti jkt payakumbuh harusnya aman ya tapi lewat lintas timur,"['wah', 'baru', 'tau', 'berarti', 'jkt', 'payakumbuh', 'harusnya', 'aman', 'ya', 'tapi', 'lewat', 'lintas', 'timur']","['wah', 'baru', 'tau', 'arti', 'jkt', 'payakumbuh', 'harus', 'aman', 'iya', 'tapi', 'lewat', 'lintas', 'timur']","['paham', 'arti', 'jakarta', 'payakumbuh', 'aman', 'iya', 'lintas', 'timur']",positif,5,0
2025-04-19T04:47:17Z,"@abibmis aman sekali om. Saya juga pernah Medan - Banda Aceh. Bulan Des 2024. Charger 100KW semua, ada 3 charger...",aman sekali om saya juga pernah medan banda aceh bulan des 2024 charger 100kw semua ada 3 charger,"['aman', 'sekali', 'om', 'saya', 'juga', 'pernah', 'medan', 'banda', 'aceh', 'bulan', 'des', '2024', 'charger', '100kw', 'semua', 'ada']","['aman', 'sekali', 'om', 'saya', 'juga', 'pernah', 'medan', 'banda', 'acah', 'bulan', 'des', '2024', 'charger', '100kw', 'semua', 'ada']","['aman', 'sekali', 'medan', 'banda', 'acah', 'des', '2024', 'pengisian daya', '100kw', 'ada']",positif,5,3
2025-04-19T06:41:39Z,@deniarifiyanto3862 makasih om sudah membuka info ini hehe,makasih om sudah membuka info ini hehe,"['makasih', 'om', 'sudah', 'membuka', 'info', 'ini', 'hehe']","['memakasih', 'om', 'sudah', 'buka', 'info', 'ini', 'hehe']","['memakasih', 'buka', 'info', 'tawa']",netral,0,0
2025-04-20T03:42:08Z,Harga berapa mobil ya,harga berapa mobil ya,"['harga', 'berapa', 'mobil', 'ya']","['harga', 'berapa', 'mobil', 'iya']","['harga', 'mobil', 'iya']",netral,0,0
2025-04-22T02:34:05Z,untuk satu kali carjing berapa kilo meter jarak tempuhnya om,untuk satu kali carjing berapa kilo meter jarak tempuhnya om,"['untuk', 'satu', 'kali', 'carjing', 'berapa', 'kilo', 'meter', 'jarak', 'tempuhnya', 'om']","['untuk', 'satu', 'kali', 'carjing', 'berapa', 'kilo', 'meter', 'jarak', 'tempuh', 'om']","['kali', 'carjing', 'kilo', 'meter', 'jarak', 'tempuh']",netral,0,0
2025-04-22T02:41:45Z,"@Nasyyy-fai kalau dari 0-100% di lintas timur dapat 480-500km. Tapi gak mungkin charge nunggu 0%, biasa kalo lintas timur 40-50% udah ketemu charger lagi berjarak 250-300km... jadi gak sampe habis",kalau dari 0 100 di lintas timur dapat 480 500km tapi gak mungkin charge nunggu 0 biasa kalo lintas timur 40 50 udah ketemu charger lagi berjarak 250 300km jadi gak sampe habis,"['kalau', 'dari', '100', 'di', 'lintas', 'timur', 'dapat', '480', '500km', 'tapi', 'gak', 'mungkin', 'charge', 'nunggu', 'biasa', 'kalo', '40', '50', 'udah', 'ketemu', 'charger', 'lagi', 'berjarak', '250', '300km', 'jadi', 'sampe', 'habis']","['kalau', 'dari', '100', 'di', 'lintas', 'timur', 'dapat', '480', '500km', 'tapi', 'tidak', 'mungkin', 'charge', 'tunggu', 'biasa', 'kalau', '40', '50', 'udah', 'temu', 'charger', 'lagi', 'jarak', '250', '300km', 'jadi', 'sampe', 'habis']","['100', 'lintas', 'timur', '480', '500km', 'tidak', 'charge', 'tunggu', '40', '50', 'temu', 'pengisian daya', 'jarak', '250', '300km', 'habis']",negatif,-8,2
2025-04-22T02:43:18Z,@sayidali8969 tidak om. mobil saya warna hitam,tidak om mobil saya warna hitam,"['tidak', 'om', 'mobil', 'saya', 'warna', 'hitam']","['tidak', 'om', 'mobil', 'saya', 'warna', 'hitam']","['tidak', 'mobil', 'warna', 'hitam']",negatif,-3,0
2025-04-22T14:47:54Z,sayang di jalan nasional Pontianak-Kalbar ke Pangkalan bun-Kalteng belum ada SPKLU... enaknya pulau Jawa dan Sumatera... merdeka yok...,sayang di jalan nasional pontianak kalbar ke pangkalan bun kalteng belum ada spklu enaknya pulau jawa dan sumatera merdeka yok,"['sayang', 'di', 'jalan', 'nasional', 'pontianak', 'kalbar', 'ke', 'pangkalan', 'bun', 'kalteng', 'belum', 'ada', 'spklu', 'enaknya', 'pulau', 'jawa', 'dan', 'sumatera', 'merdeka', 'yok']","['sayang', 'di', 'jalan', 'nasional', 'pontianak', 'kalbar', 'ke', 'pangkal', 'bun', 'kalteng', 'belum', 'ada', 'spklu', 'enak', 'pulau', 'jawa', 'dan', 'sumatera', 'merdeka', 'ayo']","['sayang', 'jalan', 'nasional', 'pontianak', 'kalbar', 'pangkal', 'bun', 'kalteng', 'belum', 'ada', 'pengisian daya', 'enak', 'pulau', 'jawa', 'sumatera', 'merdeka', 'ayo']",positif,11,1
2025-04-22T23:23:01Z,​sandevousangraldst Internal Combustion Engine alias mobil dengan bahan bakar minyak,sandevousangraldst internal combustion engine alias mobil dengan bahan bakar minyak,"['sandevousangraldst', 'internal', 'combustion', 'engine', 'alias', 'mobil', 'dengan', 'bahan', 'bakar', 'minyak']","['sandevousangraldst', 'internal', 'combustion', 'engine', 'alias', 'mobil', 'dengan', 'bahan', 'bakar', 'minyak']","['sandevousangraldst', 'internal', 'combustion', 'engine', 'alias', 'mobil', 'bahan', 'bakar', 'minyak']",netral,0,0
2025-04-23T07:17:43Z,@rizqianalailiistiqlal2122 Sudah ada Pak di Sandai... CCS2 50KW DC 2 dispenser,sudah ada pak di sandai ccs ccs 50kw dc 2 dispenser,"['sudah', 'ada', 'pak', 'di', 'sandai', 'ccs', '50kw', 'dc', 'dispenser']","['sudah', 'ada', 'pak', 'di', 'sanda', 'ccs', '50kw', 'dc', 'dispenser']","['ada', 'sanda', 'ccs', '50kw', 'dc', 'dispenser']",netral,0,0
2025-04-23T07:27:17Z,sandevousangraldst saya masih pakai Ertiga Om... masih enak kok mobilnya walaupun udah 9 tahun....,sandevousangraldst saya masih pakai ertiga om masih enak kok mobilnya walaupun udah 9 tahun,"['sandevousangraldst', 'saya', 'masih', 'pakai', 'ertiga', 'om', 'enak', 'kok', 'mobilnya', 'walaupun', 'udah', 'tahun']","['sandevousangraldst', 'saya', 'masih', 'pakai', 'ertiga', 'om', 'enak', 'kok', 'mobil', 'walaupun', 'udah', 'tahun']","['sandevousangraldst', 'pakai', 'ertiga', 'enak', 'mobil']",positif,5,1
2025-04-26T12:19:19Z,"@rizqianalailiistiqlal2122 ada bang, di sandai Super Fast Charging CCS2 DC 50KW 2 dispenser",ada bang di sandai super fast charging ccs ccs dc 50kw 2 dispenser,"['ada', 'bang', 'di', 'sandai', 'super', 'fast', 'charging', 'ccs', 'dc', '50kw', 'dispenser']","['ada', 'bang', 'di', 'sanda', 'super', 'fast', 'charging', 'ccs', 'dc', '50kw', 'dispenser']","['ada', 'sanda', 'super', 'fast', 'pengisian daya', 'ccs', 'dc', '50kw', 'dispenser']",positif,5,0
2025-05-01T07:32:19Z,​sandevousangraldstICE itu mobil konvensional yang pake mesin bensin / diesel,sandevousangraldstice itu mobil konvensional yang pake mesin bensin diesel,"['sandevousangraldstice', 'itu', 'mobil', 'konvensional', 'yang', 'pake', 'mesin', 'bensin', 'diesel']","['sandevousangraldstice', 'itu', 'mobil', 'konvensional', 'yang', 'pake', 'mesin', 'bensin', 'diesel']","['sandevousangraldstice', 'mobil', 'konvensional', 'pakai', 'mesin', 'bensin', 'diesel']",netral,0,0
2025-05-02T09:27:33Z,Internal Combustion Engine​sandevousangraldst,internal combustion engine sandevousangraldst,"['internal', 'combustion', 'engine', 'sandevousangraldst']","['internal', 'combustion', 'engine', 'sandevousangraldst']","['internal', 'combustion', 'engine', 'sandevousangraldst']",netral,0,0
2025-05-03T13:30:43Z,"@rizqianalailiistiqlal2122 ada om, di kota Sandai 100KW",ada om di kota sandai 100kw,"['ada', 'om', 'di', 'kota', 'sandai', '100kw']","['ada', 'om', 'di', 'kota', 'sanda', '100kw']","['ada', 'kota', 'sanda', '100kw']",netral,0,0
2025-05-05T13:41:56Z,Hemat di awal. Tapi kadang gak nyadar bahwa masa batreny pasti ada masanya soal.. Nah ini dia yg harus kita pikirkan untuk beli batre baru.. Entah berapa harganya😂,hemat di awal tapi kadang gak nyadar bahwa masa batreny pasti ada masanya soal nah ini dia yg harus kita pikirkan untuk beli batre baru entah berapa harganya,"['hemat', 'di', 'awal', 'tapi', 'kadang', 'gak', 'nyadar', 'bahwa', 'masa', 'batreny', 'pasti', 'ada', 'masanya', 'soal', 'nah', 'ini', 'dia', 'yg', 'harus', 'kita', 'pikirkan', 'untuk', 'beli', 'batre', 'baru', 'entah', 'berapa', 'harganya']","['hemat', 'di', 'awal', 'tapi', 'kadang', 'tidak', 'sadar', 'bahwa', 'masa', 'batreny', 'pasti', 'ada', 'masa', 'soal', 'nah', 'ini', 'dia', 'yang', 'harus', 'kita', 'pikir', 'untuk', 'beli', 'batre', 'baru', 'entah', 'berapa', 'harga']","['hemat', 'kadang', 'tidak', 'sadar', 'batreny', 'ada', 'pikir', 'beli', 'baterai', 'harga']",positif,2,0
2025-05-10T23:03:54Z,"​@anakgunungsiangGaransi baterai 8 tahun kalau gak salah, jadi paling gak 8 tahun jual, atau jadi 2nd car dalam kota kalau OKB",baterai 8 tahun kalau gak salah jadi paling gak 8 tahun jual atau jadi 2nd car dalam kota kalau okb,"['baterai', 'tahun', 'kalau', 'gak', 'salah', 'jadi', 'paling', 'jual', 'atau', '2nd', 'car', 'dalam', 'kota', 'okb']","['baterai', 'tahun', 'kalau', 'tidak', 'salah', 'jadi', 'paling', 'jual', 'atau', '2nd', 'car', 'dalam', 'kota', 'okb']","['baterai', 'tidak', 'salah', 'paling', 'jual', '2nd', 'car', 'kota', 'okb']",positif,3,1
2025-05-25T03:07:06Z,"​@anakgunungsianguda diomongin tuh. Bluebird aja pake, di 600rb km baru jebol baterenya",diomongin tuh bluebird aja pake di 600rb km baru jebol baterenya,"['diomongin', 'tuh', 'bluebird', 'aja', 'pake', 'di', '600rb', 'km', 'baru', 'jebol', 'baterenya']","['omong', 'itu', 'bluebird', 'aja', 'pake', 'di', '600rb', 'km', 'baru', 'jebol', 'batere']","['omong', 'bluebird', 'pakai', '600rb', 'jebol', 'baterai']",negatif,-5,1
2025-05-25T03:22:22Z,​@raymondst beli lagi dong batrenya😊 brapa harga batrenya?,beli lagi dong batrenya brapa harga batrenya,"['beli', 'lagi', 'dong', 'batrenya', 'brapa', 'harga']","['beli', 'lagi', 'dong', 'batre', 'brapa', 'harga']","['beli', 'baterai', 'brapa', 'harga']",netral,0,0
2025-05-27T13:53:38Z,Cepet gk pengisian nya,cepet gk pengisian nya,"['cepet', 'gk', 'pengisian', 'nya']","['cepat', 'tidak', 'isi', 'nya']","['cepat', 'tidak', 'isi']",positif,2,0
2025-05-27T23:16:31Z,"@adjirachmat8856 30-40 menit pak, tergantung %tase startnya",30 40 menit pak tergantung tase startnya,"['30', '40', 'menit', 'pak', 'tergantung', 'tase', 'startnya']","['30', '40', 'menit', 'pak', 'gantung', 'tase', 'start']","['30', '40', 'menit', 'gantung', 'tase', 'start']",negatif,-3,0
2025-06-14T07:25:16Z,terima kasih info & tipsnya pak,terima kasih info tipsnya pak,"['terima', 'kasih', 'info', 'tipsnya', 'pak']","['terima', 'kasih', 'info', 'tips', 'pak']","['terima', 'kasih', 'info', 'tips']",positif,3,0
2025-07-25T08:23:36Z,"​​​@anakgunungsiangberdasarkan uji coba BlueBird Group, baterainya tahan sampe pemakaian normal setidaknya 25th alias 500rb km (bbrp sampe di 600rb s/d 700rb km) sbg perbandingan pengalaman pribadi pake Mercy W123 1983 sampai skrg 2025 br 450rb an km ga tau brp lama lg nambah ke 600rb km, barangnya msh nongkrong di garasi 😂",uji coba bluebird group baterainya tahan sampe pemakaian normal setidaknya 25th alias 500rb km bbrp sampe di 600rb s d 700rb km sbg perbandingan pengalaman pribadi pake mercy w123 1983 sampai skrg 2025 br 450rb an km ga tau brp lama lg nambah ke 600rb km barangnya msh nongkrong di garasi,"['uji', 'coba', 'bluebird', 'group', 'baterainya', 'tahan', 'sampe', 'pemakaian', 'normal', 'setidaknya', '25th', 'alias', '500rb', 'km', 'bbrp', 'di', '600rb', '700rb', 'sbg', 'perbandingan', 'pengalaman', 'pribadi', 'pake', 'mercy', 'w123', '1983', 'sampai', 'skrg', '2025', 'br', '450rb', 'an', 'ga', 'tau', 'brp', 'lama', 'lg', 'nambah', 'ke', 'barangnya', 'msh', 'nongkrong', 'garasi']","['uji', 'coba', 'bluebird', 'group', 'baterai', 'tahan', 'sampe', 'pakai', 'normal', 'tidak', '25th', 'alias', '500rb', 'km', 'bbrp', 'di', '600rb', '700rb', 'sbg', 'banding', 'alam', 'pribadi', 'pake', 'mercy', 'w123', '1983', 'sampai', 'skrg', '2025', 'br', '450rb', 'an', 'tidak', 'tau', 'brp', 'lama', 'lg', 'tambah', 'ke', 'barang', 'msh', 'tongkrong', 'garasi']","['uji', 'coba', 'bluebird', 'group', 'baterai', 'tahan', 'pakai', 'normal', 'tidak', '25th', 'alias', '500rb', 'bbrp', '600rb', '700rb', 'sbg', 'banding', 'alam', 'pribadi', 'pakai', 'mercy', 'w123', '1983', '2025', '450rb', 'an', 'tidak', 'paham', 'barang', 'tongkrong', 'garasi']",negatif,-1,0
